Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
Greece,GRC,9-Apr-20,83,1884
Greece,GRC,10-Apr-20,86,1955
Greece,GRC,11-Apr-20,90,2011
Greece,GRC,12-Apr-20,93,2081
Greece,GRC,13-Apr-20,98,2114
Greece,GRC,14-Apr-20,99,2145
Greenland,GRL,20-Mar-20,0,2
Greenland,GRL,21-Mar-20,0,2
Greenland,GRL,22-Mar-20,0,2
Greenland,GRL,23-Mar-20,0,2
Greenland,GRL,24-Mar-20,0,4
Greenland,GRL,25-Mar-20,0,4
Greenland,GRL,26-Mar-20,0,5
Greenland,GRL,27-Mar-20,0,6
Greenland,GRL,28-Mar-20,0,9
Greenland,GRL,29-Mar-20,0,10
Greenland,GRL,30-Mar-20,0,10
Greenland,GRL,31-Mar-20,0,10
Greenland,GRL,1-Apr-20,0,10
Greenland,GRL,2-Apr-20,0,10
Greenland,GRL,3-Apr-20,0,10
Greenland,GRL,4-Apr-20,0,10
Greenland,GRL,5-Apr-20,0,10
Greenland,GRL,6-Apr-20,0,11
Greenland,GRL,7-Apr-20,0,11
Greenland,GRL,8-Apr-20,0,11
Greenland,GRL,9-Apr-20,0,11
Greenland,GRL,10-Apr-20,0,11
Greenland,GRL,11-Apr-20,0,11
Greenland,GRL,12-Apr-20,0,11
Greenland,GRL,13-Apr-20,0,11
Greenland,GRL,14-Apr-20,0,11
Grenada,GRD,23-Mar-20,0,1
Grenada,GRD,24-Mar-20,0,1
Grenada,GRD,25-Mar-20,0,1
Grenada,GRD,26-Mar-20,0,1
Grenada,GRD,27-Mar-20,0,7
Grenada,GRD,28-Mar-20,0,7
Grenada,GRD,29-Mar-20,0,9
Grenada,GRD,30-Mar-20,0,9
Grenada,GRD,31-Mar-20,0,9
Grenada,GRD,1-Apr-20,0,9
Grenada,GRD,2-Apr-20,0,10
Grenada,GRD,3-Apr-20,0,10
Grenada,GRD,4-Apr-20,0,12
Grenada,GRD,5-Apr-20,0,12
Grenada,GRD,6-Apr-20,0,12
Grenada,GRD,7-Apr-20,0,12
Grenada,GRD,8-Apr-20,0,12
Grenada,GRD,9-Apr-20,0,12
Grenada,GRD,10-Apr-20,0,12
Grenada,GRD,11-Apr-20,0,14
Grenada,GRD,12-Apr-20,0,14
Grenada,GRD,13-Apr-20,0,14
Grenada,GRD,14-Apr-20,0,14
Guam,GUM,19-Mar-20,0,3
Guam,GUM,20-Mar-20,0,12
Guam,GUM,21-Mar-20,0,14
Guam,GUM,22-Mar-20,1,15
Guam,GUM,23-Mar-20,1,27
Guam,GUM,24-Mar-20,1,29
Guam,GUM,25-Mar-20,1,32
Guam,GUM,26-Mar-20,1,37
Guam,GUM,27-Mar-20,1,49
Guam,GUM,28-Mar-20,1,51
Guam,GUM,29-Mar-20,1,55
Guam,GUM,30-Mar-20,1,56
Guam,GUM,31-Mar-20,1,60
Guam,GUM,1-Apr-20,3,69
Guam,GUM,2-Apr-20,3,77
Guam,GUM,3-Apr-20,3,82
Guam,GUM,4-Apr-20,4,87
Guam,GUM,5-Apr-20,4,93
Guam,GUM,6-Apr-20,4,110
Guam,GUM,7-Apr-20,4,112
Guam,GUM,8-Apr-20,4,121
Guam,GUM,9-Apr-20,4,125
Guam,GUM,10-Apr-20,4,128
Guam,GUM,11-Apr-20,4,130
Guam,GUM,12-Apr-20,5,133
Guam,GUM,13-Apr-20,5,133
Guam,GUM,14-Apr-20,5,134
Guatemala,GTM,15-Mar-20,0,1
Guatemala,GTM,16-Mar-20,1,1
Guatemala,GTM,17-Mar-20,1,6
Guatemala,GTM,18-Mar-20,1,6
Guatemala,GTM,19-Mar-20,1,8
Guatemala,GTM,20-Mar-20,1,9
Guatemala,GTM,21-Mar-20,1,13
Guatemala,GTM,22-Mar-20,1,17
Guatemala,GTM,23-Mar-20,1,19
Guatemala,GTM,24-Mar-20,1,20
Guatemala,GTM,25-Mar-20,1,21
Guatemala,GTM,26-Mar-20,1,24
Guatemala,GTM,27-Mar-20,1,25
Guatemala,GTM,28-Mar-20,1,32
Guatemala,GTM,29-Mar-20,1,34
Guatemala,GTM,30-Mar-20,1,36
Guatemala,GTM,31-Mar-20,1,36
Guatemala,GTM,1-Apr-20,1,38
Guatemala,GTM,2-Apr-20,1,46
Guatemala,GTM,3-Apr-20,1,47
Guatemala,GTM,4-Apr-20,1,50
Guatemala,GTM,5-Apr-20,2,61
Guatemala,GTM,6-Apr-20,3,70
